transaction_id,sender_id,receiver_id,amount,timestamp
TX_000992,ACC_0944,ACC_0042,1572.65,2026-01-17 15:53:22
TX_000993,ACC_0494,ACC_0097,3122.95,2026-01-21 16:47:05
TX_000994,ACC_0037,ACC_0643,3179.67,2026-01-26 02:33:00
TX_000995,ACC_0228,ACC_0366,3287.2,2026-01-10 08:05:04
TX_000996,ACC_0030,ACC_0907,4067.72,2026-01-19 20:13:03
TX_000997,ACC_0637,ACC_0091,2972.36,2026-01-24 22:22:55
TX_000998,ACC_0449,ACC_0129,3073.48,2026-01-23 02:53:44
TX_000999,ACC_0302,ACC_0252,1002.39,2026-01-30 06:25:29
TX_001000,ACC_0908,ACC_0601,4402.03,2026-01-07 12:42:51
TX_001001,ACC_0288,ACC_0103,1415.27,2026-01-27 18:52:40
TX_001002,ACC_0604,ACC_0551,3537.14,2026-01-01 15:19:31
TX_001003,ACC_0387,ACC_0443,3584.22,2026-01-22 11:31:19
TX_001004,ACC_0590,ACC_0124,2573.27,2026-01-06 11:59:11
TX_001005,ACC_0414,ACC_0868,2718.08,2026-01-19 08:23:55
TX_001006,ACC_0220,ACC_0960,3732.27,2026-01-12 17:14:30
TX_001007,ACC_0501,ACC_0288,1136.31,2026-01-19 11:56:17
TX_001008,ACC_0061,ACC_0322,3973.29,2026-01-23 15:13:31
TX_001009,ACC_0991,ACC_0533,2074.78,2026-01-15 08:42:59
TX_001010,ACC_0519,ACC_0421,2345.81,2026-01-01 03:04:08
TX_001011,ACC_0724,ACC_0271,2793.27,2026-01-19 21:42:12
TX_001012,ACC_0582,ACC_0685,925.67,2026-01-24 07:51:52
TX_001013,ACC_0478,ACC_0748,4955.1,2026-01-07 23:52:26
TX_001014,ACC_0449,ACC_0073,1699.27,2026-01-28 06:18:54
TX_001015,ACC_0467,ACC_0913,2974.85,2026-01-20 15:05:11
TX_001016,ACC_0430,ACC_0499,647.54,2026-01-29 13:34:00
TX_001017,ACC_0151,ACC_0426,43.45,2026-01-30 14:57:40
TX_001018,ACC_0199,ACC_0366,1791.21,2026-01-26 18:59:56
TX_001019,ACC_0633,ACC_0792,2534.0,2026-01-09 03:57:56
TX_001020,ACC_0510,ACC_0731,4672.16,2026-01-03 03:34:47
TX_001021,ACC_0866,ACC_0117,176.05,2026-01-24 22:22:24
TX_001022,ACC_0580,ACC_0723,440.36,2026-01-03 18:43:41
TX_001023,ACC_0803,ACC_0463,4183.61,2026-01-30 07:49:40
TX_001024,ACC_0536,ACC_0976,3309.97,2026-01-12 07:25:48
TX_001025,ACC_0409,ACC_0011,4394.52,2026-01-21 11:51:12
TX_001026,ACC_0979,ACC_0195,2092.02,2026-01-17 03:59:32
TX_001027,ACC_0388,ACC_0450,3055.59,2026-01-08 12:19:42
TX_001028,ACC_0532,ACC_0486,1305.61,2026-01-08 19:29:02
TX_001029,ACC_0381,ACC_0807,3601.9,2026-01-19 23:39:25
TX_001030,ACC_0775,ACC_0186,2853.94,2026-01-19 10:20:35
TX_001031,ACC_0737,ACC_0551,196.59,2026-01-13 00:21:39
TX_001032,ACC_0169,ACC_0397,3299.82,2026-01-25 15:58:02
TX_001033,ACC_0703,ACC_0589,3371.91,2026-01-11 10:42:04
TX_001034,ACC_0231,ACC_0763,2982.09,2026-01-04 15:38:47
TX_001035,ACC_0191,ACC_0270,3203.29,2026-01-04 12:47:38
TX_001036,ACC_0544,ACC_0947,1731.89,2026-01-01 07:14:24
TX_001037,ACC_0225,ACC_0087,2606.2,2026-01-01 16:10:56
TX_001038,ACC_0017,ACC_0391,2070.46,2026-01-20 21:09:03
TX_001039,ACC_0956,ACC_0276,2955.95,2026-01-19 10:14:38
TX_001040,ACC_0160,ACC_0156,2035.35,2026-01-28 23:42:41
TX_001041,ACC_0273,ACC_0547,158.88,2026-01-16 04:33:35
TX_001042,ACC_0617,ACC_0024,135.79,2026-01-25 18:56:46
TX_001043,ACC_0493,ACC_0711,3363.41,2026-01-28 11:26:13
TX_001044,ACC_0998,ACC_0116,1363.06,2026-01-07 09:55:45
TX_001045,ACC_0757,ACC_0991,4326.44,2026-01-21 09:46:37
TX_001046,ACC_0995,ACC_0989,209.82,2026-01-03 13:38:01
TX_001047,ACC_0068,ACC_0616,1246.59,2026-01-19 12:06:03
TX_001048,ACC_0721,ACC_0402,3069.85,2026-01-08 08:36:55
TX_001049,ACC_0916,ACC_0894,3156.84,2026-01-13 07:49:37
TX_001050,ACC_0820,ACC_0646,410.22,2026-01-25 19:10:49
TX_001051,ACC_0442,ACC_0378,317.79,2026-01-20 01:14:49
TX_001052,ACC_0263,ACC_0931,4749.86,2026-01-27 04:26:04
TX_001053,ACC_0292,ACC_0364,1276.85,2026-01-02 20:27:44
TX_001054,ACC_0983,ACC_0547,1881.62,2026-01-15 01:08:48
TX_001055,ACC_0572,ACC_0046,1399.64,2026-01-26 17:32:15
TX_001056,ACC_0202,ACC_0947,4472.43,2026-01-13 03:37:57
TX_001057,ACC_0506,ACC_0184,3164.23,2026-01-11 20:43:41
TX_001058,ACC_0311,ACC_0365,378.98,2026-01-03 02:14:12
TX_001059,ACC_0941,ACC_0312,1403.81,2026-01-24 14:03:29
TX_001060,ACC_0387,ACC_0633,4913.79,2026-01-19 22:26:19
TX_001061,ACC_0615,ACC_0277,4493.49,2026-01-17 02:04:45
TX_001062,ACC_0114,ACC_0197,1967.52,2026-01-04 11:12:48
TX_001063,ACC_0127,ACC_0048,4223.46,2026-01-21 19:02:39
TX_001064,ACC_0539,ACC_0065,70.3,2026-01-03 14:42:58
TX_001065,ACC_0568,ACC_0036,3783.68,2026-01-22 01:50:10
TX_001066,ACC_0521,ACC_0516,2363.4,2026-01-19 02:04:56
TX_001067,ACC_0004,ACC_0074,1655.76,2026-01-17 17:15:50
TX_001068,ACC_0884,ACC_0365,4786.76,2026-01-12 03:35:35
TX_001069,ACC_0359,ACC_0328,2566.17,2026-01-12 06:13:18
TX_001070,ACC_0030,ACC_0618,4764.21,2026-01-29 04:00:49
TX_001071,ACC_0536,ACC_0371,1717.81,2026-01-09 02:07:34
TX_001072,ACC_0884,ACC_0353,4796.68,2026-01-02 00:09:25
TX_001073,ACC_0058,ACC_0610,4406.24,2026-01-21 16:57:48
TX_001074,ACC_0753,ACC_0791,3746.23,2026-01-14 18:35:59
TX_001075,ACC_0708,ACC_0229,3022.3,2026-01-07 07:29:04
TX_001076,ACC_0954,ACC_0776,4396.66,2026-01-24 10:46:04
TX_001077,ACC_0179,ACC_0294,3529.27,2026-01-23 21:36:26
TX_001078,ACC_0329,ACC_0742,766.43,2026-01-08 05:55:44
TX_001079,ACC_0769,ACC_0125,1451.98,2026-01-08 18:06:17
TX_001080,ACC_0223,ACC_0172,324.31,2026-01-21 06:40:03
TX_001081,ACC_0316,ACC_0666,3287.17,2026-01-30 20:48:04
TX_001082,ACC_0223,ACC_0809,3434.04,2026-01-05 14:37:50
TX_001083,ACC_0592,ACC_0210,1911.24,2026-01-29 03:34:20
TX_001084,ACC_0611,ACC_0073,3954.32,2026-01-08 11:20:10
TX_001085,ACC_0986,ACC_0458,3684.93,2026-01-11 18:51:18
TX_001086,ACC_0189,ACC_0423,4542.65,2026-01-18 06:57:47
TX_001087,ACC_0920,ACC_0695,1904.07,2026-01-14 09:08:38
TX_001088,ACC_0026,ACC_0373,3988.21,2026-01-24 21:58:26
TX_001089,ACC_0495,ACC_0786,1800.26,2026-01-02 07:45:22
TX_001090,ACC_0825,ACC_0893,3593.28,2026-01-21 22:43:12
TX_001091,ACC_0043,ACC_0679,804.11,2026-01-26 14:51:05
TX_001092,ACC_0332,ACC_0645,4325.71,2026-01-09 07:29:59
TX_001093,ACC_0665,ACC_0283,2989.27,2026-01-10 05:04:24
TX_001094,ACC_0309,ACC_0039,2338.22,2026-01-13 18:30:26
TX_001095,ACC_0774,ACC_0142,4050.59,2026-01-09 14:12:39
TX_001096,ACC_0625,ACC_0402,1449.46,2026-01-10 13:32:53
TX_001097,ACC_0890,ACC_0842,287.24,2026-01-27 10:15:42
TX_001098,ACC_0919,ACC_0194,3437.37,2026-01-17 19:34:03
TX_001099,ACC_0748,ACC_0725,3292.27,2026-01-27 19:57:10
TX_001100,ACC_0005,ACC_0175,2402.22,2026-01-05 18:35:05
TX_001101,ACC_0257,ACC_0764,1787.74,2026-01-30 04:13:55
TX_001102,ACC_0120,ACC_0930,3997.25,2026-01-24 13:36:55
TX_001103,ACC_0173,ACC_0094,2720.48,2026-01-26 22:37:28
TX_001104,ACC_0701,ACC_0769,2131.69,2026-01-10 20:48:50
TX_001105,ACC_0385,ACC_0882,3455.12,2026-01-10 01:10:20
TX_001106,ACC_0722,ACC_0233,731.39,2026-01-14 04:14:23
TX_001107,ACC_0704,ACC_0879,2351.32,2026-01-08 17:52:56
TX_001108,ACC_0764,ACC_0377,1022.06,2026-01-18 18:15:56
TX_001109,ACC_0215,ACC_0583,983.03,2026-01-15 13:33:19
TX_001110,ACC_0364,ACC_0722,2067.3,2026-01-20 07:12:36
TX_001111,ACC_0268,ACC_0622,3304.46,2026-01-03 16:38:49
TX_001112,ACC_0535,ACC_0185,4672.79,2026-01-23 22:55:06
TX_001113,ACC_0321,ACC_0037,1169.62,2026-01-01 04:07:31
TX_001114,ACC_0331,ACC_0072,425.49,2026-01-28 07:40:23
TX_001115,ACC_0158,ACC_0716,3119.82,2026-01-06 04:52:14
TX_001116,ACC_0746,ACC_0058,4329.39,2026-01-05 08:27:33
TX_001117,ACC_0709,ACC_0744,2500.99,2026-01-12 04:59:19
TX_001118,ACC_0427,ACC_0770,319.33,2026-01-23 08:20:15
TX_001119,ACC_0153,ACC_0252,3973.46,2026-01-26 23:53:27
TX_001120,ACC_0664,ACC_0950,1036.7,2026-01-01 02:06:59
TX_001121,ACC_0292,ACC_0009,1977.66,2026-01-22 23:42:19
TX_001122,ACC_0910,ACC_0873,2984.41,2026-01-07 02:38:12
TX_001123,ACC_0291,ACC_0383,1314.65,2026-01-23 22:24:22
TX_001124,ACC_0301,ACC_0214,2776.0,2026-01-21 17:09:18
TX_001125,ACC_0160,ACC_0368,3208.08,2026-01-28 21:19:00
TX_001126,ACC_0535,ACC_0044,1168.78,2026-01-07 11:41:18
TX_001127,ACC_0660,ACC_0376,466.24,2026-01-30 16:51:21
TX_001128,ACC_0656,ACC_0845,1410.39,2026-01-22 00:41:30
TX_001129,ACC_0456,ACC_0102,4363.43,2026-01-21 00:52:25
TX_001130,ACC_0399,ACC_0150,1303.14,2026-01-15 22:24:35
TX_001131,ACC_0760,ACC_0059,2597.68,2026-01-13 08:11:23
TX_001132,ACC_0542,ACC_0060,2217.43,2026-01-25 13:42:20
TX_001133,ACC_0685,ACC_0552,4955.3,2026-01-22 01:57:31
TX_001134,ACC_0480,ACC_0968,2467.99,2026-01-08 12:20:11
TX_001135,ACC_0722,ACC_0487,2677.47,2026-01-14 10:56:58
TX_001136,ACC_0866,ACC_0680,2453.92,2026-01-16 15:14:13
TX_001137,ACC_0878,ACC_0397,1559.21,2026-01-04 08:54:34
TX_001138,ACC_0197,ACC_0484,76.91,2026-01-20 16:20:16
TX_001139,ACC_0176,ACC_0589,3846.15,2026-01-03 20:16:59
TX_001140,ACC_0050,ACC_0519,335.06,2026-01-05 02:33:14
TX_001141,ACC_0755,ACC_0228,3771.68,2026-01-06 00:46:47
TX_001142,ACC_0830,ACC_0532,3474.12,2026-01-15 10:32:58
TX_001143,ACC_0689,ACC_0621,1729.54,2026-01-05 15:57:07
TX_001144,ACC_0655,ACC_0537,757.8,2026-01-16 06:34:20
TX_001145,ACC_0835,ACC_0077,4640.38,2026-01-29 12:04:50
TX_001146,ACC_0519,ACC_0021,1502.43,2026-01-26 10:57:33
TX_001147,ACC_0378,ACC_0536,1456.28,2026-01-03 14:18:17
TX_001148,ACC_0239,ACC_0513,214.64,2026-01-29 14:12:07
TX_001149,ACC_0384,ACC_0874,1315.34,2026-01-02 07:12:43
TX_001150,ACC_0431,ACC_0878,3912.59,2026-01-06 19:31:31
TX_001151,ACC_0037,ACC_0417,4915.85,2026-01-10 10:57:32
TX_001152,ACC_0843,ACC_0598,4183.07,2026-01-18 02:37:22
TX_001153,ACC_0380,ACC_0048,1533.86,2026-01-25 12:03:17
TX_001154,ACC_0942,ACC_0444,3734.65,2026-01-19 08:16:21
TX_001155,ACC_0434,ACC_0387,4645.26,2026-01-02 04:55:32
TX_001156,ACC_0557,ACC_0993,1282.18,2026-01-20 23:47:53
TX_001157,ACC_0615,ACC_0726,1647.43,2026-01-09 21:40:25
TX_001158,ACC_0409,ACC_0065,1347.22,2026-01-04 15:10:33
TX_001159,ACC_0475,ACC_0507,2195.54,2026-01-06 23:32:53
TX_001160,ACC_0222,ACC_0853,4534.94,2026-01-04 08:49:14
TX_001161,ACC_0058,ACC_0262,4124.96,2026-01-02 07:32:18
TX_001162,ACC_0332,ACC_0699,2324.04,2026-01-24 23:18:05
TX_001163,ACC_0348,ACC_0263,1005.19,2026-01-22 13:52:18
TX_001164,ACC_0884,ACC_0309,2963.99,2026-01-28 06:35:18
TX_001165,ACC_0074,ACC_0386,4620.28,2026-01-21 17:47:41
TX_001166,ACC_0220,ACC_0156,4699.34,2026-01-22 15:55:17
TX_001167,ACC_0494,ACC_0423,3011.98,2026-01-22 06:17:29
TX_001168,ACC_0226,ACC_0499,4610.87,2026-01-24 00:03:34
TX_001169,ACC_0069,ACC_0538,4511.95,2026-01-15 18:12:36
TX_001170,ACC_0740,ACC_0726,394.11,2026-01-16 04:38:30
TX_001171,ACC_0311,ACC_0303,4022.1,2026-01-04 22:07:43
TX_001172,ACC_0337,ACC_0966,3285.15,2026-01-12 10:38:38
TX_001173,ACC_0281,ACC_0406,3546.91,2026-01-09 16:37:14
TX_001174,ACC_0851,ACC_0168,2270.17,2026-01-04 11:08:35
TX_001175,ACC_0229,ACC_0866,3443.69,2026-01-10 05:41:02
TX_001176,ACC_0423,ACC_0819,3275.16,2026-01-23 15:27:58
TX_001177,ACC_0977,ACC_0471,1809.39,2026-01-26 21:04:52
TX_001178,ACC_0203,ACC_0727,304.13,2026-01-17 14:23:28
TX_001179,ACC_0237,ACC_0323,2035.14,2026-01-28 08:09:33
TX_001180,ACC_0432,ACC_0622,523.42,2026-01-29 17:22:46
TX_001181,ACC_0137,ACC_0925,2390.23,2026-01-17 11:42:23
TX_001182,ACC_0960,ACC_0799,868.25,2026-01-30 04:56:25
TX_001183,ACC_0242,ACC_0563,4907.99,2026-01-14 09:55:40
TX_001184,ACC_0596,ACC_0644,1838.37,2026-01-02 06:38:00
TX_001185,ACC_0923,ACC_0596,3361.68,2026-01-11 04:49:45
TX_001186,ACC_0871,ACC_0701,1101.59,2026-01-14 21:44:32
TX_001187,ACC_0248,ACC_0183,1810.96,2026-01-20 19:10:09
TX_001188,ACC_0589,ACC_0407,4945.67,2026-01-30 23:18:52
TX_001189,ACC_0979,ACC_0830,3636.41,2026-01-10 01:06:02
TX_001190,ACC_0547,ACC_0509,4725.29,2026-01-27 04:53:17
TX_001191,ACC_0582,ACC_0390,4882.16,2026-01-20 03:00:57
TX_001192,ACC_0936,ACC_0655,4698.45,2026-01-02 15:02:43
TX_001193,ACC_0003,ACC_0547,2635.79,2026-01-06 17:28:21
TX_001194,ACC_0346,ACC_0223,4018.6,2026-01-08 15:46:00
TX_001195,ACC_0980,ACC_0499,3591.35,2026-01-14 12:40:51
TX_001196,ACC_0388,ACC_0134,4806.7,2026-01-10 02:29:38
TX_001197,ACC_0279,ACC_0540,4796.76,2026-01-25 06:42:00
TX_001198,ACC_0266,ACC_0902,1434.53,2026-01-24 16:11:28
TX_001199,ACC_0252,ACC_0994,3709.47,2026-01-19 19:37:57
TX_001200,ACC_0632,ACC_0940,3630.47,2026-01-21 17:26:27
TX_001201,ACC_0750,ACC_0538,3831.63,2026-01-08 05:25:27
TX_001202,ACC_0566,ACC_0193,2888.02,2026-01-19 07:20:02
TX_001203,ACC_0279,ACC_0371,4020.42,2026-01-09 19:07:02
TX_001204,ACC_0060,ACC_0830,1388.63,2026-01-05 18:29:24
TX_001205,ACC_0232,ACC_0224,4612.81,2026-01-01 16:02:50
TX_001206,ACC_0952,ACC_0824,798.43,2026-01-10 16:33:38
TX_001207,ACC_0357,ACC_0642,1081.25,2026-01-29 03:55:14
TX_001208,ACC_0437,ACC_0003,2925.51,2026-01-05 01:19:09
TX_001209,ACC_0184,ACC_0303,2049.65,2026-01-01 22:35:36
TX_001210,ACC_0289,ACC_0485,903.27,2026-01-26 06:41:50
TX_001211,ACC_0714,ACC_0605,4435.43,2026-01-14 22:10:19
TX_001212,ACC_0852,ACC_0018,4907.06,2026-01-11 17:57:37
TX_001213,ACC_0625,ACC_0620,2293.78,2026-01-06 14:11:07
TX_001214,ACC_0558,ACC_0722,3829.08,2026-01-26 17:57:08
TX_001215,ACC_0001,ACC_0379,2409.76,2026-01-01 03:24:33
TX_001216,ACC_0432,ACC_0149,2346.54,2026-01-20 21:40:54
TX_001217,ACC_0465,ACC_0584,334.13,2026-01-21 00:37:21
TX_001218,ACC_0712,ACC_0347,450.94,2026-01-22 14:35:44
TX_001219,ACC_0597,ACC_0856,2847.84,2026-01-18 05:27:55
TX_001220,ACC_0754,ACC_0795,3761.34,2026-01-08 21:51:03
TX_001221,ACC_0534,ACC_0093,2036.35,2026-01-09 09:27:47
TX_001222,ACC_0975,ACC_0954,472.78,2026-01-09 15:02:45
TX_001223,ACC_0890,ACC_0996,4290.86,2026-01-11 03:29:33
TX_001224,ACC_0114,ACC_0839,172.74,2026-01-27 01:06:40
TX_001225,ACC_0210,ACC_0625,899.54,2026-01-16 15:41:02
TX_001226,ACC_0911,ACC_0091,4921.87,2026-01-17 13:38:51
TX_001227,ACC_0096,ACC_0739,634.75,2026-01-25 17:08:30
TX_001228,ACC_0034,ACC_0423,1939.4,2026-01-25 07:49:53
TX_001229,ACC_0973,ACC_0291,1750.37,2026-01-28 19:10:00
TX_001230,ACC_0284,ACC_0121,3396.54,2026-01-14 08:01:05
TX_001231,ACC_0853,ACC_0962,1456.88,2026-01-02 01:36:27
TX_001232,ACC_0855,ACC_0401,3685.01,2026-01-17 08:33:02
TX_001233,ACC_0825,ACC_0300,292.76,2026-01-05 03:09:51
TX_001234,ACC_0525,ACC_0849,829.63,2026-01-09 21:18:44
TX_001235,ACC_0720,ACC_0923,3014.35,2026-01-19 10:39:24
TX_001236,ACC_0465,ACC_0617,3147.8,2026-01-08 03:40:50
TX_001237,ACC_0038,ACC_0691,3659.64,2026-01-14 05:12:58
TX_001238,ACC_0171,ACC_0238,1251.4,2026-01-11 20:08:30
TX_001239,ACC_0601,ACC_0689,1158.15,2026-01-01 16:03:56
TX_001240,ACC_0434,ACC_0939,3637.68,2026-01-01 05:48:55
TX_001241,ACC_0533,ACC_0320,4922.96,2026-01-07 20:10:05
TX_001242,ACC_0210,ACC_0617,2081.47,2026-01-22 15:00:30
TX_001243,ACC_0890,ACC_0688,2197.13,2026-01-07 05:42:21
TX_001244,ACC_0265,ACC_0797,3177.5,2026-01-22 16:32:38
TX_001245,ACC_0261,ACC_0417,2947.39,2026-01-06 22:55:58
TX_001246,ACC_0617,ACC_0187,3415.13,2026-01-13 17:04:15
TX_001247,ACC_0206,ACC_0517,2177.42,2026-01-04 18:45:13
TX_001248,ACC_0268,ACC_0237,4640.77,2026-01-05 09:56:05
TX_001249,ACC_0952,ACC_0179,3646.4,2026-01-08 06:05:32
TX_001250,ACC_0613,ACC_0945,659.15,2026-01-07 00:21:30
TX_001251,ACC_0493,ACC_0451,3623.61,2026-01-05 00:23:33
TX_001252,ACC_0719,ACC_0338,2850.14,2026-01-21 08:10:18
TX_001253,ACC_0408,ACC_0990,1647.11,2026-01-29 18:46:25
TX_001254,ACC_0489,ACC_0462,1474.26,2026-01-16 23:34:08
TX_001255,ACC_0804,ACC_0981,4304.13,2026-01-15 08:02:19
TX_001256,ACC_0074,ACC_0849,1776.35,2026-01-25 13:52:45
TX_001257,ACC_0786,ACC_0936,4214.24,2026-01-11 01:52:10
TX_001258,ACC_0689,ACC_0903,2613.13,2026-01-02 21:41:29
TX_001259,ACC_0832,ACC_0958,3248.12,2026-01-29 18:28:55
TX_001260,ACC_0036,ACC_0496,1247.73,2026-01-20 08:33:23
TX_001261,ACC_0067,ACC_0398,2584.63,2026-01-09 20:34:15
TX_001262,ACC_0085,ACC_0525,2018.69,2026-01-01 09:51:08
TX_001263,ACC_0391,ACC_0050,4388.51,2026-01-03 18:04:43
TX_001264,ACC_0535,ACC_0851,1702.71,2026-01-27 18:32:37
TX_001265,ACC_0893,ACC_0413,444.47,2026-01-20 08:42:44
TX_001266,ACC_0596,ACC_0887,412.57,2026-01-05 00:14:25
TX_001267,ACC_0002,ACC_0397,3634.51,2026-01-11 04:45:55
TX_001268,ACC_0126,ACC_0397,4614.99,2026-01-12 21:23:31
TX_001269,ACC_0931,ACC_0595,3057.16,2026-01-16 16:00:02
TX_001270,ACC_0842,ACC_0718,938.12,2026-01-03 22:37:03
TX_001271,ACC_0130,ACC_0615,2739.64,2026-01-09 04:34:40
TX_001272,ACC_0612,ACC_0847,3145.67,2026-01-04 17:21:25
TX_001273,ACC_0839,ACC_0126,1526.02,2026-01-27 00:23:33
TX_001274,ACC_0279,ACC_0495,2043.1,2026-01-03 17:14:41
TX_001275,ACC_0877,ACC_0247,659.51,2026-01-29 16:20:19
TX_001276,ACC_0153,ACC_0295,3673.17,2026-01-23 20:26:21
TX_001277,ACC_0166,ACC_0471,1530.44,2026-01-25 08:10:29
TX_001278,ACC_0975,ACC_0355,1530.17,2026-01-02 10:42:18
TX_001279,ACC_0322,ACC_0941,4648.39,2026-01-04 15:27:09
TX_001280,ACC_0495,ACC_0213,4060.53,2026-01-30 18:03:14
TX_001281,ACC_0495,ACC_0516,1302.84,2026-01-05 01:48:57
TX_001282,ACC_0304,ACC_0488,4186.91,2026-01-20 01:04:54
TX_001283,ACC_0060,ACC_0821,3974.85,2026-01-03 02:08:59
TX_001284,ACC_0649,ACC_0998,337.46,2026-01-24 08:05:26
TX_001285,ACC_0596,ACC_0447,2380.38,2026-01-17 00:32:33
TX_001286,ACC_0213,ACC_0042,488.35,2026-01-20 07:54:20
TX_001287,ACC_0707,ACC_0394,4817.22,2026-01-28 09:03:45
TX_001288,ACC_0351,ACC_0648,1402.69,2026-01-09 12:55:19
TX_001289,ACC_0381,ACC_0271,2958.12,2026-01-03 09:43:20
TX_001290,ACC_0057,ACC_0310,3285.61,2026-01-01 11:53:23
TX_001291,ACC_0706,ACC_0889,4097.44,2026-01-02 04:29:53
TX_001292,ACC_0449,ACC_0454,4893.88,2026-01-07 11:35:47
TX_001293,ACC_0930,ACC_0904,3555.16,2026-01-01 02:58:35
TX_001294,ACC_0908,ACC_0160,2764.44,2026-01-20 00:02:23
TX_001295,ACC_0888,ACC_0884,2425.82,2026-01-14 15:32:35
TX_001296,ACC_0908,ACC_0874,4644.15,2026-01-08 18:33:37
TX_001297,ACC_0637,ACC_0915,4716.13,2026-01-14 06:10:00
TX_001298,ACC_0702,ACC_0908,759.79,2026-01-18 00:38:36
TX_001299,ACC_0804,ACC_0894,472.97,2026-01-24 14:59:33
TX_001300,ACC_0148,ACC_0741,1249.86,2026-01-01 15:23:24
TX_001301,ACC_0003,ACC_0059,3857.1,2026-01-18 03:48:21
TX_001302,ACC_0884,ACC_0139,3767.54,2026-01-17 05:47:50
TX_001303,ACC_0966,ACC_0093,3245.23,2026-01-04 04:55:09
TX_001304,ACC_0138,ACC_0732,3563.39,2026-01-24 02:13:29
TX_001305,ACC_0727,ACC_0494,1151.21,2026-01-06 00:37:20
TX_001306,ACC_0839,ACC_0260,1987.81,2026-01-19 14:50:30
TX_001307,ACC_0981,ACC_0627,2423.3,2026-01-29 22:08:00
TX_001308,ACC_0493,ACC_0734,2212.55,2026-01-15 14:11:15
TX_001309,ACC_0333,ACC_0447,573.23,2026-01-21 11:05:49
TX_001310,ACC_0148,ACC_0283,2654.39,2026-01-01 03:13:16
TX_001311,ACC_0957,ACC_0061,2437.4,2026-01-24 10:54:54
TX_001312,ACC_0289,ACC_0955,1593.31,2026-01-07 11:58:36
TX_001313,ACC_0673,ACC_0833,2462.44,2026-01-04 19:46:17
TX_001314,ACC_0116,ACC_0636,3339.29,2026-01-28 10:24:26
TX_001315,ACC_0588,ACC_0532,3225.96,2026-01-24 11:02:34
TX_001316,ACC_0877,ACC_0706,2228.39,2026-01-14 03:08:24
TX_001317,ACC_0046,ACC_0368,2375.02,2026-01-22 23:29:57
TX_001318,ACC_0973,ACC_0074,1682.25,2026-01-15 02:51:50
TX_001319,ACC_0305,ACC_0778,4781.59,2026-01-02 10:50:44
TX_001320,ACC_0891,ACC_0856,3009.47,2026-01-16 11:39:06
TX_001321,ACC_0191,ACC_0312,4880.29,2026-01-09 15:47:52
TX_001322,ACC_0583,ACC_0881,1260.38,2026-01-25 08:30:46
TX_001323,ACC_0377,ACC_0601,4382.74,2026-01-15 06:39:02
TX_001324,ACC_0732,ACC_0266,2035.1,2026-01-30 04:29:11
TX_001325,ACC_0651,ACC_0499,4458.53,2026-01-30 18:47:49
TX_001326,ACC_0221,ACC_0155,2809.4,2026-01-05 09:54:55
TX_001327,ACC_0853,ACC_0087,4036.28,2026-01-23 21:56:43
TX_001328,ACC_0177,ACC_0781,3915.99,2026-01-20 02:32:22
TX_001329,ACC_0743,ACC_0421,3083.01,2026-01-20 02:18:31
TX_001330,ACC_0372,ACC_0553,1276.04,2026-01-28 12:00:00
TX_001331,ACC_0218,ACC_0463,1946.89,2026-01-22 02:17:28
TX_001332,ACC_0460,ACC_0433,3351.09,2026-01-02 17:51:38
TX_001333,ACC_0053,ACC_0813,1809.59,2026-01-18 17:55:18
TX_001334,ACC_0525,ACC_0753,2890.86,2026-01-19 18:34:53
TX_001335,ACC_0715,ACC_0602,630.41,2026-01-24 18:01:31
TX_001336,ACC_0476,ACC_0699,4106.71,2026-01-25 03:05:20
TX_001337,ACC_0887,ACC_0478,4787.51,2026-01-15 12:50:06
TX_001338,ACC_0844,ACC_0231,3389.26,2026-01-11 03:11:28
TX_001339,ACC_0461,ACC_0173,2461.8,2026-01-23 13:28:20
TX_001340,ACC_0677,ACC_0867,3030.95,2026-01-20 01:51:18
TX_001341,ACC_0179,ACC_0029,589.91,2026-01-03 19:22:23
TX_001342,ACC_0440,ACC_0084,2177.31,2026-01-10 06:56:31
TX_001343,ACC_0972,ACC_0855,12.58,2026-01-13 08:08:50
TX_001344,ACC_0164,ACC_0856,3029.08,2026-01-13 09:51:47
TX_001345,ACC_0509,ACC_0219,2420.53,2026-01-01 09:56:14
TX_001346,ACC_0243,ACC_0215,4942.85,2026-01-20 01:45:11
TX_001347,ACC_0554,ACC_0496,373.87,2026-01-01 06:33:34
TX_001348,ACC_0473,ACC_0340,2229.51,2026-01-15 14:44:04
TX_001349,ACC_0487,ACC_0255,3620.35,2026-01-28 01:49:52
TX_001350,ACC_0689,ACC_0273,4591.43,2026-01-28 04:04:24
TX_001351,ACC_0001,ACC_0338,4374.35,2026-01-10 02:43:40
TX_001352,ACC_0344,ACC_0507,1832.21,2026-01-04 02:22:43
TX_001353,ACC_0539,ACC_0139,2882.22,2026-01-10 23:45:18
TX_001354,ACC_0701,ACC_0401,1000.56,2026-01-18 00:02:53
TX_001355,ACC_0728,ACC_0712,3104.99,2026-01-11 19:43:24
TX_001356,ACC_0339,ACC_0405,1680.52,2026-01-09 12:15:39
TX_001357,ACC_0138,ACC_0177,3936.82,2026-01-04 22:58:38
TX_001358,ACC_0631,ACC_0268,2089.56,2026-01-20 10:25:47
TX_001359,ACC_0474,ACC_0469,4802.24,2026-01-24 19:38:55
TX_001360,ACC_0028,ACC_0394,2831.87,2026-01-25 05:33:15
